Brand,Name,Location,Latitude (generated),Longitude (generated),Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Honda,Honda City i VTEC VX,Kolkata,22.5411,88.3378,2014,39000,Petrol,Manual,First,17.4,1497,117.3,5,6.25
Honda,Honda City i VTEC VX,Kolkata,22.5411,88.3378,2016,39000,Petrol,Manual,First,17.8,1497,117.3,5,6.95
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,17.3667,78.4667,2015,39000,Diesel,Automatic,First,19.27,2143,167.62,5,34
Audi,Audi A3 35 TDI Premium Plus,Mumbai,18.9667,72.8333,2016,39000,Diesel,Automatic,First,20.38,1968,143,5,18.9
Volkswagen,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,23.03,72.58,2013,39000,Petrol,Manual,First,16.47,1198,74,5,3.75
Mercedes-Benz,Mercedes-Benz CLA 200 CDI Sport,Jaipur,26.9167,75.8667,2017,39000,Diesel,Automatic,First,17.9,2143,136,5,27
Mahindra,Mahindra Ssangyong Rexton RX7,Mumbai,18.9667,72.8333,2016,39000,Diesel,Automatic,First,11.18,2696,184,7,13.85
Honda,Honda Brio VX AT,Mumbai,18.9667,72.8333,2014,39000,Petrol,Automatic,Second,16.5,1198,86.8,5,3.49
Hyundai,Hyundai i10 Sportz,Mumbai,18.9667,72.8333,2011,39000,Petrol,Manual,First,20.36,1197,78.9,5,2.6
Tata,Tata Hexa XTA,Jaipur,26.9167,75.8667,2016,39000,Diesel,Automatic,First,17.6,2179,153.86,7,13.5
Land,Land Rover Range Rover 2.2L Pure,Delhi,28.7,77.2,2014,38999,Diesel,Automatic,First,12.7,2179,187.7,5,32.5
BMW,BMW 3 Series 320d Corporate Edition,Kolkata,22.5411,88.3378,2013,38998,Diesel,Automatic,First,16.07,1995,181,4,17
Maruti,Maruti Swift Dzire ZDi,Coimbatore,11,76.9667,2013,38995,Diesel,Manual,First,19.3,1248,73.9,5,6.46
Maruti,Maruti Wagon R VXI,Pune,18.5236,73.8478,2014,38958,Petrol,Manual,First,22.5,998,67.04,5,3.41
Hyundai,Hyundai Xcent 1.2 Kappa S,Kochi,9.9353,76.2592,2017,38932,Petrol,Manual,First,19.1,1197,82,5,6.21
Maruti,Maruti Baleno Zeta Automatic,Coimbatore,11,76.9667,2018,38852,Petrol,Automatic,First,21.4,1197,83.1,5,8.47
Chevrolet,Chevrolet Beat LT Option,Pune,18.5236,73.8478,2014,38800,Petrol,Manual,First,18.6,1199,76.8,5,2.85
Nissan,Nissan Sunny 2011-2014 Diesel XV,Mumbai,18.9667,72.8333,2012,38800,Diesel,Manual,First,21.64,1461,84.8,5,4.05
Hyundai,Hyundai Creta 1.6 CRDi SX,Pune,18.5236,73.8478,2017,38767,Diesel,Manual,First,19.67,1582,126.2,5,12.6
Honda,Honda Amaze S i-Dtech,Kolkata,22.5411,88.3378,2013,38755,Diesel,Manual,First,25.8,1498,98.6,5,3.2
Honda,Honda Brio S MT,Kochi,9.9353,76.2592,2016,38735,Petrol,Manual,First,19.4,1198,86.8,5,4.92
Mercedes-Benz,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Coimbatore,11,76.9667,2016,38730,Diesel,Automatic,First,14.21,2143,203,5,29.98
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,11,76.9667,2017,38712,Petrol,Manual,First,18.9,1197,81.86,5,5.87
Honda,Honda City i VTEC SV,Kochi,9.9353,76.2592,2017,38691,Petrol,Manual,First,17.8,1497,117.3,5,7.68
Ford,Ford Endeavour 2.2 Trend MT 4X4,Kochi,9.9353,76.2592,2017,38681,Diesel,Manual,First,13.5,2198,157.7,7,23.86
Maruti,Maruti Swift Dzire VXI,Bangalore,12.9699,77.598,2013,38623,Petrol,Manual,First,19.1,1197,85.8,5,5
Honda,Honda City i-VTEC VX,Coimbatore,11,76.9667,2013,38622,Petrol,Manual,First,17.4,1497,117.3,5,6.26
Honda,Honda City i VTEC V,Kochi,9.9353,76.2592,2017,38607,Petrol,Manual,Second,17.8,1497,117.3,5,7.87
Honda,Honda Jazz 1.2 E i VTEC,Kochi,9.9353,76.2592,2018,38593,Petrol,Manual,First,18.7,1199,88.7,5,6.17
Hyundai,Hyundai Creta 1.6 CRDi AT SX Plus,Kochi,9.9353,76.2592,2016,38593,Diesel,Automatic,First,17.01,1582,126.2,5,13.23
Maruti,Maruti Swift Dzire VDI,Kolkata,22.5411,88.3378,2014,38578,Diesel,Manual,First,23.4,1248,74,5,3.96
Maruti,Maruti Ciaz RS ZDi Plus SHVS,Delhi,28.7,77.2,2016,38500,Diesel,Manual,Second,28.09,1248,88.5,5,7.85
Land,Land Rover Range Rover Sport HSE,Kochi,9.9353,76.2592,2015,38467,Diesel,Automatic,First,12.65,2993,255,5,70.66
Maruti,Maruti Swift Dzire VDI,Coimbatore,11,76.9667,2016,38461,Diesel,Manual,First,26.59,1248,74,5,7.39
Honda,Honda City 1.5 S MT,Kolkata,22.5411,88.3378,2010,38446,Petrol,Manual,First,17,1497,118,5,2.59
Maruti,Maruti Vitara Brezza ZDi Plus,Kochi,9.9353,76.2592,2017,38426,Diesel,Manual,First,24.3,1248,88.5,5,9.13
Honda,Honda City i VTEC SV,Kochi,9.9353,76.2592,2017,38424,Petrol,Manual,First,17.8,1497,117.3,5,7.51
Maruti,Maruti Ciaz Alpha,Kochi,9.9353,76.2592,2018,38394,Petrol,Manual,First,21.56,1462,103.25,5,9.18
Tata,Tata Zest Quadrajet 1.3 XT,Coimbatore,11,76.9667,2018,38310,Diesel,Manual,First,20.65,1248,88.7,5,6.69
Maruti,Maruti Ciaz VDi Plus SHVS,Jaipur,26.9167,75.8667,2017,38282,Diesel,Manual,First,28.09,1248,88.5,5,8.5
Hyundai,Hyundai i20 1.4 CRDi Magna,Kolkata,22.5411,88.3378,2011,38277,Diesel,Manual,First,21.9,1396,90,5,2.4
Hyundai,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,11,76.9667,2017,38271,Petrol,Manual,First,15.29,1591,121.3,5,12.53
Hyundai,Hyundai i10 Magna,Mumbai,18.9667,72.8333,2008,38235,Petrol,Manual,First,20.36,1197,78.9,5,1.95
Hyundai,Hyundai i20 1.2 Magna,Coimbatore,11,76.9667,2012,38214,Petrol,Manual,Second,18.5,1197,80,5,4.05
Renault,Renault KWID Climber 1.0 AMT,Coimbatore,11,76.9667,2018,38171,Petrol,Automatic,Second,22.5,999,67,5,4.99
Audi,Audi A4 35 TDI Technology Edition,Kochi,9.9353,76.2592,2019,38163,Diesel,Automatic,First,17.11,1968,174.33,5,32.91
Maruti,Maruti Ciaz VDi Plus SHVS,Mumbai,18.9667,72.8333,2016,38151,Diesel,Manual,First,28.09,1248,88.5,5,7.65
Maruti,Maruti Swift VDI,Kochi,9.9353,76.2592,2016,38143,Diesel,Manual,First,22.9,1248,74,5,5.22
Maruti,Maruti Alto LXi,Kolkata,22.5411,88.3378,2010,38127,Petrol,Manual,First,19.7,796,46.3,5,1.55
Maruti,Maruti Ertiga ZDI,Kolkata,22.5411,88.3378,2012,38092,Diesel,Manual,First,20.77,1248,88.8,7,5.2
Hyundai,Hyundai Verna 1.6 CRDi SX,Coimbatore,11,76.9667,2017,38056,Diesel,Manual,First,23.9,1582,126.2,5,10.7
Maruti,Maruti Eeco 5 Seater AC,Coimbatore,11,76.9667,2017,38053,Petrol,Manual,First,15.1,1196,73,5,3.91
Maruti,Maruti Celerio VXI AT,Pune,18.5236,73.8478,2016,38009,Petrol,Automatic,First,23.1,998,67.04,5,4.25
Hyundai,Hyundai i10 Magna 1.2,Kolkata,22.5411,88.3378,2011,38002,Petrol,Manual,First,20.36,1197,78.9,5,2.15
Audi,Audi A4 1.8 TFSI,Kolkata,22.5411,88.3378,2010,38001,Petrol,Automatic,First,12.3,1781,163.2,5,8.5
Honda,Honda Amaze VX i-DTEC,Kolkata,22.5411,88.3378,2013,38001,Diesel,Manual,First,25.8,1498,98.6,5,3.9
Maruti,Maruti Alto LXi,Pune,18.5236,73.8478,2012,38000,Petrol,Manual,First,19.7,796,46.3,5,2.25
Mercedes-Benz,Mercedes-Benz GLA Class 200 CDI,Chennai,13.09,80.27,2015,38000,Diesel,Automatic,First,17.9,2143,136,5,20
Audi,Audi Q5 30 TDI quattro Premium Plus,Bangalore,12.9699,77.598,2014,38000,Diesel,Automatic,Second,14.16,1968,174.3,5,39
Maruti,Maruti Vitara Brezza LDi Option,Pune,18.5236,73.8478,2017,38000,Diesel,Manual,First,24.3,1248,88.5,5,7.99
BMW,BMW 3 Series 320d M Sport,Mumbai,18.9667,72.8333,2016,38000,Diesel,Automatic,First,22.69,1995,190,5,23.99
Honda,Honda Jazz VX Diesel,Mumbai,18.9667,72.8333,2016,38000,Diesel,Manual,First,27.3,1498,98.6,5,6.21
Honda,Honda Civic 2010-2013 1.8 V MT,Kolkata,22.5411,88.3378,2010,38000,Petrol,Manual,First,14.8,1799,130.2,5,2
Maruti,Maruti Ertiga SHVS VDI,Ahmedabad,23.03,72.58,2018,38000,Diesel,Manual,First,24.52,1248,88.5,7,8.7
Honda,Honda City i VTEC V,Bangalore,12.9699,77.598,2015,38000,Petrol,Manual,First,17.4,1497,117.3,5,7.8
Ford,Ford Ecosport 1.5 Ti VCT AT Titanium,Mumbai,18.9667,72.8333,2013,38000,Petrol,Automatic,First,16.5,1499,110,5,6.25
Ford,Ford Endeavour 3.2 Titanium AT 4X4,Delhi,28.7,77.2,2017,38000,Diesel,Automatic,First,10.91,3198,197,7,30.48
Audi,Audi Q5 30 TDI quattro Premium Plus,Bangalore,12.9699,77.598,2014,38000,Diesel,Automatic,Second,14.16,1968,174.3,5,38.95
Audi,Audi A4 2.0 TFSI,Mumbai,18.9667,72.8333,2011,38000,Petrol,Automatic,First,10.8,1984,132,5,12
Maruti,Maruti Wagon R VXI,Mumbai,18.9667,72.8333,2010,38000,Petrol,Manual,Second,22.5,998,67.04,5,1.75
Hyundai,Hyundai i20 Sportz Option 1.2,Delhi,28.7,77.2,2016,38000,Petrol,Manual,First,18.6,1197,81.83,5,5.95
Hyundai,Hyundai EON Era Plus,Jaipur,26.9167,75.8667,2015,38000,Petrol,Manual,First,21.1,814,55.2,5,2.75
Skoda,Skoda Superb Elegance 1.8 TSI AT,Delhi,28.7,77.2,2014,38000,Petrol,Automatic,First,13.7,1798,157.75,5,11.6
Toyota,Toyota Innova Crysta 2.4 VX MT,Mumbai,18.9667,72.8333,2017,38000,Diesel,Manual,First,13.68,2393,147.8,7,17.65
Maruti,Maruti Swift VDI Optional,Chennai,13.09,80.27,2016,38000,Diesel,Manual,First,25.2,1248,74,5,5.95
Audi,Audi Q3 35 TDI Quattro Premium Plus,Bangalore,12.9699,77.598,2015,38000,Diesel,Automatic,First,15.73,1968,174.33,5,29
Maruti,Maruti Alto 800 VXI,Pune,18.5236,73.8478,2017,38000,Petrol,Manual,First,22.74,796,47.3,5,3.11
Hyundai,Hyundai Verna 1.4 CRDi GL,Kolkata,22.5411,88.3378,2012,38000,Diesel,Manual,First,24.8,1396,88.7,5,4.1
Hyundai,Hyundai i20 Magna,Kolkata,22.5411,88.3378,2010,38000,Petrol,Manual,First,18.5,1197,80,5,2.23
Maruti,Maruti Alto LXi,Kolkata,22.5411,88.3378,2008,38000,Petrol,Manual,First,19.7,796,46.3,5,1.1
BMW,BMW 3 Series 320d Luxury Line,Mumbai,18.9667,72.8333,2013,38000,Diesel,Automatic,First,18.88,1995,184,5,19.5
Maruti,Maruti SX4 S Cross DDiS 320 Zeta,Mumbai,18.9667,72.8333,2016,38000,Diesel,Manual,First,22.7,1598,118,5,7.85
Skoda,Skoda Octavia Elegance 1.8 TSI AT,Hyderabad,17.3667,78.4667,2015,38000,Petrol,Automatic,First,14.7,1798,177.5,5,16
Mercedes-Benz,Mercedes-Benz New C-Class 220 CDI AT,Delhi,28.7,77.2,2012,38000,Diesel,Automatic,First,14.84,2143,170,5,13.51
Volvo,Volvo V40 D3 R Design,Hyderabad,17.3667,78.4667,2015,38000,Diesel,Automatic,Second,16.8,1969,150,5,24
Volkswagen,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,22.5411,88.3378,2013,38000,Petrol,Manual,First,16.47,1198,73.9,5,2.8
Hyundai,Hyundai Verna XXi ABS (Petrol),Bangalore,12.9699,77.598,2008,38000,Petrol,Manual,Second,13.9,1599,103.2,5,2.6
Volkswagen,Volkswagen Vento 1.6 Comfortline,Kolkata,22.5411,88.3378,2014,38000,Petrol,Manual,First,16.09,1598,103.5,5,3.49
Ford,Ford Figo Petrol ZXI,Bangalore,12.9699,77.598,2013,38000,Petrol,Manual,First,15.6,1196,70,5,3.55
BMW,BMW 7 Series 730Ld,Chennai,13.09,80.27,2013,38000,Diesel,Automatic,First,16.46,2993,258,5,45
Volkswagen,Volkswagen Vento 1.6 Highline,Mumbai,18.9667,72.8333,2011,38000,Petrol,Manual,First,16.09,1598,103.5,5,3.25
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,12.9699,77.598,2016,37944,Diesel,Automatic,First,14.84,2143,167.62,5,35
Maruti,Maruti Alto K10 VXI,Kochi,9.9353,76.2592,2015,37929,Petrol,Manual,First,24.07,998,67.1,5,3.69
Hyundai,Hyundai Verna 1.6 CRDI,Coimbatore,11,76.9667,2016,37882,Diesel,Manual,First,22.32,1582,126.3,5,9.19
Hyundai,Hyundai Verna 1.6 SX,Kolkata,22.5411,88.3378,2013,37873,Diesel,Manual,First,22.32,1582,126.32,5,4.8
Maruti,Maruti Swift Dzire LDI,Delhi,28.7,77.2,2015,37857,Diesel,Manual,First,26.59,1248,74,5,4.85
Maruti,Maruti Wagon R VXI AMT,Coimbatore,11,76.9667,2017,37832,Petrol,Automatic,First,22.5,998,67,5,5.23
Maruti,Maruti Wagon R LXI,Mumbai,18.9667,72.8333,2010,37822,Petrol,Manual,First,22.5,998,67.04,5,2.35
Maruti,Maruti Swift VXI BSIV,Coimbatore,11,76.9667,2016,37806,Petrol,Manual,First,20.4,1197,81.8,5,5.2
Mahindra,Mahindra Scorpio S6 7 Seater,Kochi,9.9353,76.2592,2018,37804,Diesel,Manual,First,15.4,2179,120,7,12.4
Hyundai,Hyundai i20 Active 1.4 SX,Kochi,9.9353,76.2592,2018,37746,Diesel,Manual,First,21.19,1396,88.73,5,7.59
Toyota,Toyota Fortuner 4x4 AT,Kochi,9.9353,76.2592,2018,37713,Diesel,Automatic,Second,12.55,2982,168.5,7,31.62
Mahindra,Mahindra NuvoSport N8,Coimbatore,11,76.9667,2017,37712,Diesel,Manual,First,17.45,1493,100,7,7.57
Hyundai,Hyundai Verna 1.6 VTVT,Kochi,9.9353,76.2592,2017,37688,Petrol,Manual,First,17.01,1591,121.3,5,7.88
Hyundai,Hyundai Grand i10 AT Asta,Pune,18.5236,73.8478,2014,37632,Petrol,Automatic,First,18.9,1197,82,5,4.5
Ford,Ford EcoSport 1.5 Ti VCT AT Titanium,Kochi,9.9353,76.2592,2018,37630,Petrol,Automatic,First,15.63,1499,110.4,5,9.1
BMW,BMW 3 Series 320d Luxury Line,Kochi,9.9353,76.2592,2013,37613,Diesel,Automatic,First,22.69,1995,190,5,13.95
Audi,Audi A4 2.0 TDI,Bangalore,12.9699,77.598,2014,37600,Diesel,Automatic,Second,16.55,1968,147.51,5,22.5
Honda,Honda Amaze E i-Vtech,Kochi,9.9353,76.2592,2017,37578,Petrol,Manual,First,18,1198,86.7,5,6.14
Audi,Audi Q3 35 TDI Quattro Premium,Kochi,9.9353,76.2592,2017,37542,Diesel,Automatic,First,15.73,1968,174.33,5,25.71
Hyundai,Hyundai Elite i20 Petrol Asta,Kochi,9.9353,76.2592,2016,37540,Petrol,Manual,First,18.6,1197,81.86,5,6.22
BMW,BMW 3 Series 320d Prestige,Mumbai,18.9667,72.8333,2013,37500,Diesel,Automatic,First,18.88,1995,184,5,16.75
Audi,Audi A6 2011-2015 35 TDI Technology,Bangalore,12.9699,77.598,2015,37500,Diesel,Automatic,First,17.68,1968,174.33,5,32
Hyundai,Hyundai Elite i20 Sportz Plus,Kochi,9.9353,76.2592,2017,37460,Petrol,Manual,First,18.6,1197,81.86,5,6.28
Hyundai,Hyundai Verna 1.6 CRDi EX MT,Kochi,9.9353,76.2592,2016,37451,Diesel,Manual,First,22.32,1582,126.3,5,6.64
Hyundai,Hyundai i20 1.2 Magna,Chennai,13.09,80.27,2011,37442,Petrol,Manual,First,18.5,1197,80,5,3.4
Honda,Honda WRV i-VTEC VX,Kochi,9.9353,76.2592,2018,37430,Petrol,Manual,First,17.5,1199,88.7,5,9.9
Hyundai,Hyundai Grand i10 1.2 Kappa Asta,Coimbatore,11,76.9667,2016,37429,Petrol,Manual,First,18.9,1197,81.86,5,5.89
Chevrolet,Chevrolet Sail Hatchback 1.2 LS,Kolkata,22.5411,88.3378,2014,37400,Petrol,Manual,First,18.2,1199,82.5,5,1.89
Mercedes-Benz,Mercedes-Benz E-Class E250 CDI Avantgrade,Bangalore,12.9699,77.598,2014,37382,Diesel,Automatic,First,13,2143,201.1,5,32
Jaguar,Jaguar XF 2.2 Litre Luxury,Kochi,9.9353,76.2592,2015,37340,Diesel,Automatic,First,16.36,2179,187.7,5,29.98
Hyundai,Hyundai i10 Magna,Kochi,9.9353,76.2592,2012,37333,Petrol,Manual,First,20.36,1197,78.9,5,3.22
Mahindra,Mahindra NuvoSport N6,Coimbatore,11,76.9667,2018,37323,Diesel,Manual,Second,17.45,1493,100,7,7.29
Honda,Honda Brio VX AT,Coimbatore,11,76.9667,2016,37300,Petrol,Automatic,Second,16.5,1198,86.8,5,6.46
Honda,Honda City i DTEC VX,Kolkata,22.5411,88.3378,2014,37298,Diesel,Manual,First,25.1,1498,98.6,5,4.9
Ford,Ford Figo Aspire 1.5 TDCi Titanium,Chennai,13.09,80.27,2016,37294,Diesel,Manual,First,25.83,1498,99,5,5.75
Tata,Tata Nano Lx,Coimbatore,11,76.9667,2013,37287,Petrol,Manual,First,26,624,35,4,1.74
Maruti,Maruti Swift Dzire ZXI,Jaipur,26.9167,75.8667,2017,37282,Petrol,Manual,First,20.85,1197,83.14,5,6.75
Hyundai,Hyundai Creta 1.6 CRDi SX,Coimbatore,11,76.9667,2017,37247,Diesel,Manual,First,19.67,1582,126.2,5,13.69
Mercedes-Benz,Mercedes-Benz B Class B180,Kochi,9.9353,76.2592,2014,37245,Petrol,Automatic,First,14.8,1595,120.7,5,11.96
Hyundai,Hyundai i10 Sportz AT,Ahmedabad,23.03,72.58,2012,37229,Petrol,Automatic,First,16.95,1197,78.9,5,3.41
Maruti,Maruti Vitara Brezza VDi,Pune,18.5236,73.8478,2016,37208,Diesel,Manual,First,24.3,1248,88.5,5,7.43
Nissan,Nissan Sunny XV CVT,Kochi,9.9353,76.2592,2013,37199,Petrol,Automatic,First,17.5,1498,99.6,5,5.43
Ford,Ford EcoSport 1.5 TDCi Titanium,Kochi,9.9353,76.2592,2018,37160,Diesel,Manual,First,22.77,1498,98.59,5,9.46
Maruti,Maruti Swift VXI Optional,Kochi,9.9353,76.2592,2017,37124,Petrol,Manual,First,20.4,1197,81.8,5,5.44
Volkswagen,Volkswagen Jetta 2012-2014 1.4 TSI,Coimbatore,11,76.9667,2018,37109,Petrol,Manual,First,14.69,1390,120.33,5,16.8
Hyundai,Hyundai Verna VTVT 1.6 AT EX,Pune,18.5236,73.8478,2013,37086,Petrol,Automatic,First,17,1591,121.3,5,5.44
Hyundai,Hyundai Grand i10 AT Asta,Coimbatore,11,76.9667,2015,37081,Petrol,Automatic,First,18.9,1197,82,5,5.77
Hyundai,Hyundai Creta 1.6 CRDi AT SX Plus,Kochi,9.9353,76.2592,2017,37024,Diesel,Automatic,First,17.01,1582,126.2,5,10.97
Hyundai,Hyundai Creta 1.6 CRDi SX,Coimbatore,11,76.9667,2016,37023,Diesel,Manual,First,19.67,1582,126.2,5,13.39
Hyundai,Hyundai i10 Sportz AT,Bangalore,12.9699,77.598,2009,37000,Petrol,Automatic,Third,16.95,1197,78.9,5,2.95
Hyundai,Hyundai EON Magna Plus,Chennai,13.09,80.27,2014,37000,Petrol,Manual,First,21.1,814,55.2,5,3.25
Toyota,Toyota Etios VD,Bangalore,12.9699,77.598,2013,37000,Diesel,Manual,First,23.59,1364,67.04,5,5.75
Tata,Tata Safari Storme VX Varicor 400,Jaipur,26.9167,75.8667,2017,37000,Diesel,Manual,First,14.1,2179,154,7,11.25
Mini,Mini Cooper S,Pune,18.5236,73.8478,2012,37000,Petrol,Automatic,Second,13.6,1598,181,4,17
Mercedes-Benz,Mercedes-Benz A Class A180 CDI,Mumbai,18.9667,72.8333,2013,37000,Diesel,Automatic,First,20,2143,107.3,5,14
Hyundai,Hyundai i20 Asta Option 1.2,Mumbai,18.9667,72.8333,2015,37000,Petrol,Manual,Second,18.6,1197,81.83,5,5.25
Volkswagen,Volkswagen Polo Petrol Highline 1.2L,Bangalore,12.9699,77.598,2013,37000,Petrol,Manual,First,16.47,1198,73.9,5,5.1
Mahindra,Mahindra XUV500 W8 2WD,Mumbai,18.9667,72.8333,2012,37000,Diesel,Manual,First,16,2179,140,7,7.75
Hyundai,Hyundai i20 1.4 CRDi Asta,Kolkata,22.5411,88.3378,2011,37000,Diesel,Manual,First,23,1396,90,5,2.95
Hyundai,Hyundai Grand i10 Asta,Kolkata,22.5411,88.3378,2014,37000,Petrol,Manual,First,18.9,1197,82,5,3.5
Hyundai,Hyundai i20 Magna,Kolkata,22.5411,88.3378,2012,37000,Petrol,Manual,First,18.5,1197,80,5,2.65
Maruti,Maruti Zen VXI,Kolkata,22.5411,88.3378,2009,37000,Petrol,Manual,First,17.3,993,60,5,1
Hyundai,Hyundai i10 Sportz 1.2,Kolkata,22.5411,88.3378,2011,37000,Petrol,Manual,First,20.36,1197,78.9,5,2.2
Jeep,Jeep Compass 2.0 Sport,Hyderabad,17.3667,78.4667,2017,37000,Diesel,Manual,First,17.1,1956,170,5,16.9
Chevrolet,Chevrolet Beat LS,Bangalore,12.9699,77.598,2012,37000,Petrol,Manual,Second,18.6,1199,79.4,5,2.35
Toyota,Toyota Etios G,Pune,18.5236,73.8478,2011,37000,Petrol,Manual,First,17.6,1496,88.73,5,2.8
Honda,Honda City V AT,Bangalore,12.9699,77.598,2012,37000,Petrol,Automatic,First,15.6,1497,116.3,5,6.75
BMW,BMW 3 Series 320d Sport,Mumbai,18.9667,72.8333,2012,37000,Diesel,Automatic,Third,22.69,1995,190,5,15
Honda,Honda Jazz V,Hyderabad,17.3667,78.4667,2015,37000,Petrol,Manual,First,18.2,1199,88.7,5,6.3
Volkswagen,Volkswagen Vento Petrol Highline,Chennai,13.09,80.27,2011,37000,Petrol,Manual,First,15.04,1598,103.6,5,4.8
Ford,Ford Figo Diesel EXI,Kolkata,22.5411,88.3378,2011,37000,Diesel,Manual,First,20,1399,68.05,5,1.8
Honda,Honda City i VTEC VX Option,Kolkata,22.5411,88.3378,2014,37000,Petrol,Manual,First,17.4,1497,117.3,5,6.45
Mercedes-Benz,Mercedes-Benz A Class A180 CDI,Mumbai,18.9667,72.8333,2013,37000,Diesel,Automatic,First,20,2143,107.3,5,13
Honda,Honda Amaze SX i-VTEC,Chennai,13.09,80.27,2016,37000,Petrol,Manual,First,17.8,1198,86.7,5,5.25
Maruti,Maruti Wagon R VXI 1.2,Kolkata,22.5411,88.3378,2014,37000,Petrol,Manual,First,21.5,1197,81.8,5,2.8
Mahindra,Mahindra XUV500 W6 2WD,Delhi,28.7,77.2,2015,37000,Diesel,Manual,First,15.1,2179,140,7,9.3
Land,Land Rover Range Rover 2.2L Prestige,Delhi,28.7,77.2,2015,37000,Diesel,Automatic,First,12.7,2179,187.7,5,36
Mercedes-Benz,Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,17.3667,78.4667,2010,37000,Diesel,Automatic,First,13.5,2987,282,5,21
Honda,Honda City i DTec VX,Ahmedabad,23.03,72.58,2017,37000,Diesel,Manual,First,26,1498,98.6,5,11
Nissan,Nissan Terrano XL Plus ICC WT20 SE,Mumbai,18.9667,72.8333,2016,37000,Diesel,Manual,First,20.45,1461,83.8,5,6.5
Maruti,Maruti Wagon R VXI BS IV,Kolkata,22.5411,88.3378,2011,37000,Petrol,Manual,Second,18.9,998,67.1,5,2.1
Hyundai,Hyundai Grand i10 Asta,Kolkata,22.5411,88.3378,2014,37000,Petrol,Manual,First,18.9,1197,82,5,3.45
Honda,Honda Jazz V,Kochi,9.9353,76.2592,2017,36973,Petrol,Manual,First,18.2,1199,88.7,5,6.8
Maruti,Maruti Alto K10 2010-2014 VXI,Kochi,9.9353,76.2592,2014,36967,Petrol,Manual,First,20.92,998,67.1,5,3.64
BMW,BMW X3 xDrive20d xLine,Kochi,9.9353,76.2592,2017,36935,Diesel,Automatic,First,18.56,1995,190,5,32.64
Hyundai,Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,11,76.9667,2017,36931,Diesel,Automatic,First,19.08,1582,126.2,5,9.48
Honda,Honda City i VTEC VX,Hyderabad,17.3667,78.4667,2016,36891,Petrol,Manual,First,17.8,1497,117.3,5,10.49
Mercedes-Benz,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Kochi,9.9353,76.2592,2017,36884,Diesel,Automatic,First,13,2143,204,5,32.25
Hyundai,Hyundai Creta 1.6 VTVT S,Kochi,9.9353,76.2592,2016,36855,Petrol,Manual,Second,15.29,1591,121.3,5,8.77
Hyundai,Hyundai Grand i10 Sportz,Coimbatore,11,76.9667,2015,36840,Petrol,Manual,First,18.9,1197,82,5,5.64
Mahindra,Mahindra XUV500 W8 2WD,Coimbatore,11,76.9667,2015,36836,Diesel,Manual,First,15.1,2179,140,7,12.49
Audi,Audi A6 35 TDI Matrix,Coimbatore,11,76.9667,2017,36824,Diesel,Automatic,First,18.53,1968,187.74,5,39.84
Mercedes-Benz,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,11,76.9667,2018,36797,Diesel,Automatic,First,19.27,2143,167.62,5,39.47
Maruti,Maruti Celerio VXI AT,Pune,18.5236,73.8478,2016,36789,Petrol,Automatic,First,23.1,998,67.04,5,4.25
Ford,Ford EcoSport 1.5 TDCi Titanium,Hyderabad,17.3667,78.4667,2016,36778,Diesel,Manual,First,22.77,1498,98.59,5,8.8
Volkswagen,Volkswagen Polo Petrol Trendline 1.2L,Kochi,9.9353,76.2592,2016,36733,Petrol,Manual,First,16.47,1198,73.9,5,4.72
BMW,BMW X3 xDrive 20d xLine,Kochi,9.9353,76.2592,2017,36723,Diesel,Automatic,First,18.56,1995,190,5,32.57
Maruti,Maruti Wagon R VXI Minor ABS,Kochi,9.9353,76.2592,2013,36716,Petrol,Manual,First,18.9,1061,67,5,3.02
Hyundai,Hyundai EON Era Plus,Kochi,9.9353,76.2592,2016,36700,Petrol,Manual,First,21.1,814,55.2,5,4.38
Honda,Honda Brio S MT,Coimbatore,11,76.9667,2015,36695,Petrol,Manual,First,19.4,1198,86.8,5,4.29
Toyota,Toyota Etios Cross 1.4L GD,Kochi,9.9353,76.2592,2016,36681,Diesel,Manual,First,23.59,1364,67.06,5,6.71
Hyundai,Hyundai Xcent 1.2 Kappa S Option CNG,Delhi,28.7,77.2,2016,36676,CNG,Manual,First,25,1197,81.86,5,5
Chevrolet,Chevrolet Spark 1.0 LS,Kochi,9.9353,76.2592,2014,36657,Petrol,Manual,First,16.2,995,62.1,5,3.3
Honda,Honda Brio VX AT,Mumbai,18.9667,72.8333,2014,36631,Petrol,Automatic,First,16.5,1198,86.8,5,4.3
